Date,Open,High,Low,Close,Adj Close,Volume
21/2/2022,0.9324520230293274,0.9862470030784607,0.8577139973640442,0.8582360148429871,0.8582360148429871,2072270994
22/2/2022,0.8581299781799316,0.8937559723854065,0.8199899792671204,0.8890169858932495,0.8890169858932495,2058499639
23/2/2022,0.8889889717102051,0.9554309844970703,0.8691689968109131,0.8691689968109131,0.8691689968109131,1824386011
24/2/2022,0.8685150146484375,0.8823419809341431,0.752810001,0.8534250259399414,0.8534250259399414,3629367685
25/2/2022,0.8535720109939575,0.9065409898757935,0.8292440176010132,0.8980270028114319,0.8980270028114319,1652894219
26/2/2022,0.8979960083961487,0.9282960295677185,0.8854010105133057,0.8879179954528809,0.8879179954528809,1099934921
27/2/2022,0.8877879977226257,0.9126759767532349,0.840146005,0.858335018,0.858335018,1278510571
28/2/2022,0.8578699827194214,0.9676129817962646,0.8450400233268738,0.9598280191421509,0.9598280191421509,1779202386
1/3/2022,0.9598860144615173,1.0054030418395996,0.9449350237846375,0.9623460173606873,0.9623460173606873,1778795527
2/3/2022,0.9624249935150146,0.9736289978027344,0.929062009,0.9386619925498962,0.9386619925498962,1262681262
3/3/2022,0.9387220144271851,0.9440789818763733,0.8860729932785034,0.902658999,0.902658999,986233549
4/3/2022,0.9027929902076721,0.9030500054359436,0.830860972,0.8428890109062195,0.8428890109062195,1115108721
5/3/2022,0.8431749939918518,0.8809400200843811,0.8248389959335327,0.8656719923019409,0.8656719923019409,734896311
6/3/2022,0.8656880259513855,0.870498002,0.8230040073394775,0.8237519860267639,0.8237519860267639,670024869
7/3/2022,0.8237379789352417,0.845475972,0.7832909822463989,0.7973790168762207,0.7973790168762207,1040234323
8/3/2022,0.7971739768981934,0.8191480040550232,0.7903180122375488,0.8012499809265137,0.8012499809265137,955952004
9/3/2022,0.801485002,0.8614310026168823,0.8010069727897644,0.8492929935455322,0.8492929935455322,980869497
10/3/2022,0.8493549823760986,0.8505759835243225,0.7912219762802124,0.8063160181045532,0.8063160181045532,903650101
11/3/2022,0.806302011,0.8171470165252686,0.7859299778938293,0.7901250123977661,0.7901250123977661,792395101
12/3/2022,0.7900729775428772,0.8008009791374207,0.7895650267601013,0.7906739711761475,0.7906739711761475,493606091
13/3/2022,0.7905669808387756,0.8190249800682068,0.7832509875297546,0.7909950017929077,0.7909950017929077,772035954
14/3/2022,0.7904120087623596,0.8120750188827515,0.7819079756736755,0.8039169907569885,0.8039169907569885,924771999
15/3/2022,0.8038409948348999,0.8156219720840454,0.7859169840812683,0.8000059723854065,0.8000059723854065,832137304
16/3/2022,0.8000239729881287,0.8386319875717163,0.7953959703445435,0.8383740186691284,0.8383740186691284,1233395707
17/3/2022,0.8383619785308838,0.8558800220489502,0.8299300074577332,0.8367840051651001,0.8367840051651001,909733920
18/3/2022,0.8366569876670837,0.8588799834251404,0.8228790163993835,0.8534330129623413,0.8534330129623413,792706852
19/3/2022,0.8532739877700806,0.9129210114479065,0.8519719839096069,0.9010990262031555,0.9010990262031555,1103521076
20/3/2022,0.9013220071792603,0.9146029949188232,0.8656690120697021,0.8770920038223267,0.8770920038223267,949951339
21/3/2022,0.8772010207176208,0.9275990128517151,0.8659189939498901,0.916782022,0.916782022,1233477886
22/3/2022,0.9168879985809326,0.9850329756736755,0.9095919728279114,0.9764400124549866,0.9764400124549866,1699537576
23/3/2022,0.9761620163917542,1.1074819564819336,0.9590680003166199,1.1074819564819336,1.1074819564819336,3447683427
24/3/2022,1.1072039604187012,1.185750961303711,1.0854220390319824,1.130010962486267,1.130010962486267,3671006856
25/3/2022,1.130228042602539,1.1638150215148926,1.075631022453308,1.0978879928588867,1.0978879928588867,2232929187
26/3/2022,1.0980149507522583,1.1572309732437134,1.0822720527648926,1.1505939960479736,1.1505939960479736,1407171432
27/3/2022,1.1510059833526611,1.1833950281143188,1.1081249713897705,1.1821479797363281,1.1821479797363281,1322194562
28/3/2022,1.1823339462280273,1.242864966392517,1.1624679565429688,1.1701840162277222,1.1701840162277222,2304056098
29/3/2022,1.1692850589752197,1.2393579483032227,1.1690330505371094,1.1911120414733887,1.1911120414733887,1761798381
30/3/2022,1.1909799575805664,1.216668963432312,1.1676080226898193,1.1903849840164185,1.1903849840164185,1424442312
31/3/2022,1.1902990341186523,1.2263200283050537,1.1371619701385498,1.1418509483337402,1.1418509483337402,1745903089
1/4/2022,1.1419520378112793,1.1729730367660522,1.107619047164917,1.1654249429702759,1.1654249429702759,1687785845
2/4/2022,1.165444016456604,1.193843960762024,1.1510499715805054,1.1560070514678955,1.1560070514678955,1224117012
3/4/2022,1.1559089422225952,1.1985429525375366,1.1466870307922363,1.1859409809112549,1.1859409809112549,976725814
4/4/2022,1.1857999563217163,1.2403579950332642,1.1654930114746094,1.2129449844360352,1.2129449844360352,2447778820
5/4/2022,1.2130290269851685,1.2173930406570435,1.1675479412078857,1.170801043510437,1.170801043510437,1188106135
6/4/2022,1.1707919836044312,1.1716070175170898,1.0523790121078491,1.052770972251892,1.052770972251892,1710318316
7/4/2022,1.053128957748413,1.0984690189361572,1.0451380014419556,1.0918940305709839,1.0918940305709839,1139697598
8/4/2022,1.0916320085525513,1.097432017326355,1.0213700532913208,1.0263259410858154,1.0263259410858154,926095649
9/4/2022,1.0259120464324951,1.0450750589370728,1.0237900018692017,1.0450149774551392,1.0450149774551392,640896639
10/4/2022,1.0450119972229004,1.0680299997329712,1.0287569761276245,1.0308849811553955,1.0308849811553955,626332866
11/4/2022,1.0306710004806519,1.0306710004806519,0.9201160073280334,0.920449972,0.920449972,1398303911
12/4/2022,0.9205989837646484,0.9808549880981445,0.9205989837646484,0.955145001,0.955145001,1076130201
13/4/2022,0.9551219940185547,0.9781529903411865,0.9373999834060669,0.9746959805488586,0.9746959805488586,791702878
14/4/2022,0.9745690226554871,0.9836239814758301,0.9254710078239441,0.9324120283126831,0.9324120283126831,812010499
15/4/2022,0.9325289726257324,0.9579880237579346,0.9324740171432495,0.9547169804573059,0.9547169804573059,574655010
16/4/2022,0.9547039866447449,0.9610810279846191,0.9398519992828369,0.9526399970054626,0.9526399970054626,468473785
17/4/2022,0.9525309801101685,0.961512029,0.9153460264205933,0.9174659848213196,0.9174659848213196,528371933
18/4/2022,0.9175090193748474,0.9373679757118225,0.877735972,0.9367300271987915,0.9367300271987915,1105222191
19/4/2022,0.9367619752883911,0.954662025,0.9282010197639465,0.9533330202102661,0.9533330202102661,777142382
20/4/2022,0.9533249735832214,0.9747350215911865,0.9325100183486938,0.9373409748077393,0.9373409748077393,828312845
21/4/2022,0.9372720122337341,0.969452977,0.8969119787216187,0.9104740023612976,0.9104740023612976,871111347
22/4/2022,0.9103350043296814,0.9237409830093384,0.8939729928970337,0.9071540236473083,0.9071540236473083,725788912
23/4/2022,0.9071850180625916,0.910614014,0.884660006,0.8885030150413513,0.8885030150413513,447997661
24/4/2022,0.8882790207862854,0.8978549838066101,0.8818569779396057,0.8863499760627747,0.8863499760627747,487629549
25/4/2022,0.8863779902458191,0.9017069935798645,0.8302320241928101,0.8986949920654297,0.8986949920654297,1139869029
26/4/2022,0.8985769748687744,0.9011369943618774,0.8210110068321228,0.8276450037956238,0.8276450037956238,1020049782
27/4/2022,0.8275409936904907,0.8539419770240784,0.8225899934768677,0.840595007,0.840595007,927312593
28/4/2022,0.8406149744987488,0.8520619869232178,0.827688992,0.8439499735832214,0.8439499735832214,836357358
29/4/2022,0.8439300060272217,0.8486999869346619,0.7936859726905823,0.8050429821014404,0.8050429821014404,874797260
30/4/2022,0.8050559759140015,0.8170480132102966,0.7423589825630188,0.756659985,0.756659985,868001173
1/5/2022,0.7567009925842285,0.7994250059127808,0.749655008,0.7903439998626709,0.7903439998626709,928448231
2/5/2022,0.790278971,0.7958179712295532,0.7661979794502258,0.7815290093421936,0.7815290093421936,805325174
3/5/2022,0.7814300060272217,0.7985889911651611,0.762067974,0.7711449861526489,0.7711449861526489,649650331
4/5/2022,0.771107018,0.8976609706878662,0.7696380019187927,0.8969420194625854,0.8969420194625854,1516023155
5/5/2022,0.8970609903335571,0.9041110277175903,0.7781410217285156,0.7911520004272461,0.7911520004272461,1802128590
6/5/2022,0.791064978,0.7983149886131287,0.7657420039176941,0.7833589911460876,0.7833589911460876,1312283636
7/5/2022,0.7833520174026489,0.7851160168647766,0.7506570219993591,0.7618820071220398,0.7618820071220398,801558914
8/5/2022,0.7620530128479004,0.7638689875602722,0.7292720079421997,0.739562988,0.739562988,1085127147
9/5/2022,0.7395089864730835,0.753233016,0.6100879907608032,0.6100879907608032,0.6100879907608032,2306123277
10/5/2022,0.6099720001220703,0.6985200047492981,0.5906879901885986,0.6289629936218262,0.6289629936218262,2372592084
11/5/2022,0.6287720203399658,0.657571018,0.484609991,0.5127999782562256,0.5127999782562256,2692548110
12/5/2022,0.5129989981651306,0.5454980134963989,0.4065290093421936,0.47374600172042847,0.47374600172042847,2798263564
13/5/2022,0.4734179973602295,0.6010879874229431,0.46998101472854614,0.5288770198822021,0.5288770198822021,1946134960
14/5/2022,0.5289419889450073,0.5542250275611877,0.4914349913597107,0.5393580198287964,0.5393580198287964,1178703676
15/5/2022,0.539385974,0.5978839993476868,0.5165460109710693,0.5975000262260437,0.5975000262260437,1090431332
16/5/2022,0.5975689888000488,0.6084650158882141,0.5478119850158691,0.5567160248756409,0.5567160248756409,1291715346
17/5/2022,0.5566959977149963,0.5978860259056091,0.5543839931488037,0.5780770182609558,0.5780770182609558,935138863
18/5/2022,0.5780569911003113,0.5844990015029907,0.5056149959564209,0.5056149959564209,0.5056149959564209,933793601
19/5/2022,0.505499005,0.5442489981651306,0.4956110119819641,0.5333210229873657,0.5333210229873657,939230823
20/5/2022,0.5333639979362488,0.5434110164642334,0.503138006,0.5179070234298706,0.5179070234298706,722609837
21/5/2022,0.5179049968719482,0.5363900065422058,0.5114240050315857,0.5283139944076538,0.5283139944076538,428041383
22/5/2022,0.5283439755439758,0.547016978,0.5233929753303528,0.5426179766654968,0.5426179766654968,489742264
23/5/2022,0.5424839854240417,0.5578050017356873,0.5094329714775085,0.5126050114631653,0.5126050114631653,753004177
24/5/2022,0.5126870274543762,0.5242589712142944,0.49595698714256287,0.5212240219116211,0.5212240219116211,678125877
25/5/2022,0.5212420225143433,0.5314620137214661,0.5082889795303345,0.5138769745826721,0.5138769745826721,589015500
26/5/2022,0.5139529705047607,0.5201079845428467,0.4663679897785187,0.48088300228118896,0.48088300228118896,909554798
27/5/2022,0.48064300417900085,0.48287099599838257,0.44736701250076294,0.4555070102214813,0.4555070102214813,922413717
28/5/2022,0.45817598700523376,0.46744900941848755,0.4497080147266388,0.4647639989852905,0.4647639989852905,448858644
29/5/2022,0.46473199129104614,0.48184099793434143,0.4573799967765808,0.48112601041793823,0.48112601041793823,444269488
30/5/2022,0.48113399744033813,0.5749559998512268,0.4780830144882202,0.5700730085372925,0.5700730085372925,1185015742
31/5/2022,0.5699999928474426,0.6823130249977112,0.5696359872817993,0.6252539753913879,0.6252539753913879,3269050143
1/6/2022,0.6254169940948486,0.6299769878387451,0.5408089756965637,0.5527499914169312,0.5527499914169312,1404107650
2/6/2022,0.5526360273361206,0.5958110094070435,0.5504440069198608,0.5877950191497803,0.5877950191497803,1257661647
3/6/2022,0.5878360271453857,0.6032900214195251,0.5414860248565674,0.5596579909324646,0.5596579909324646,910186327
4/6/2022,0.5599570274353027,0.5705699920654297,0.548088014,0.5660690069198608,0.5660690069198608,559861766
5/6/2022,0.566091001,0.5795530080795288,0.5563979744911194,0.5670899748802185,0.5670899748802185,478128224
6/6/2022,0.5672069787979126,0.643451989,0.5666080117225647,0.6093279719352722,0.6093279719352722,1417826128
7/6/2022,0.6093400120735168,0.641992986,0.5748469829559326,0.6154450178146362,0.6154450178146362,1450579665
8/6/2022,0.6154850125312805,0.6660990118980408,0.6109539866447449,0.6416140198707581,0.6416140198707581,1636846100
9/6/2022,0.6416490077972412,0.6552159786224365,0.6277459859848022,0.6329200267791748,0.6329200267791748,1166081755
10/6/2022,0.6328629851341248,0.63508302,0.5739319920539856,0.5742160081863403,0.5742160081863403,1170021356
11/6/2022,0.5742679834365845,0.613660991,0.5464969873428345,0.5527769923210144,0.5527769923210144,1232257018
12/6/2022,0.5529770255088806,0.5599300265312195,0.4968610107898712,0.4968610107898712,0.4968610107898712,1474640183
13/6/2022,0.4961000084877014,0.49646300077438354,0.43920600414276123,0.4631330072879791,0.4631330072879791,2551895485
14/6/2022,0.463250995,0.5174030065536499,0.43853700160980225,0.48438599705696106,0.48438599705696106,2241209963
15/6/2022,0.48416000604629517,0.53679198,0.4501039981842041,0.5332959890365601,0.5332959890365601,2335125416
16/6/2022,0.5335289835929871,0.5440170168876648,0.46901801228523254,0.47502198815345764,0.47502198815345764,1226235066
17/6/2022,0.47518301010131836,0.5027390122413635,0.4734779894351959,0.48739200830459595,0.48739200830459595,872710309
18/6/2022,0.48736700415611267,0.49466899037361145,0.4234189987182617,0.45618200302124023,0.45618200302124023,1214101657
19/6/2022,0.45596998929977417,0.4872260093688965,0.4372130036354065,0.48436400294303894,0.48436400294303894,1050008285
20/6/2022,0.48440301418304443,0.5079650282859802,0.4628860056400299,0.49226099252700806,0.49226099252700806,1096263588
21/6/2022,0.49226999282836914,0.5097280144691467,0.4773179888725281,0.479203999,0.479203999,1018828248
22/6/2022,0.4795059859752655,0.4809960126876831,0.45794299244880676,0.4585680067539215,0.4585680067539215,818977392
23/6/2022,0.45865198969841003,0.48222100734710693,0.4580399990081787,0.4802919924259186,0.4802919924259186,711554788
24/6/2022,0.48019900918006897,0.5088160037994385,0.4770449995994568,0.4992240071296692,0.4992240071296692,945924412
25/6/2022,0.4992330074310303,0.5069429874420166,0.47951701283454895,0.49894601106643677,0.49894601106643677,649820170
26/6/2022,0.49887600541114807,0.5240370035171509,0.48942598700523376,0.48965299129486084,0.48965299129486084,842528877
27/6/2022,0.48955801129341125,0.5076149702072144,0.4786199927330017,0.4857900142669678,0.4857900142669678,709992597
28/6/2022,0.4855709969997406,0.4965440034866333,0.4682280123233795,0.46967101097106934,0.46967101097106934,724759074
29/6/2022,0.4696730077266693,0.4759159982204437,0.4604629874229431,0.46550899744033813,0.46550899744033813,769352065
30/6/2022,0.46560201048851013,0.46673598885536194,0.43618500232696533,0.4588490128517151,0.4588490128517151,903962268
1/7/2022,0.45931199193000793,0.4703119993209839,0.4444099962711334,0.44808900356292725,0.44808900356292725,796619668
2/7/2022,0.4481799900531769,0.46059200167655945,0.442332,0.45635101199150085,0.45635101199150085,494852064
3/7/2022,0.45632100105285645,0.45888200402259827,0.44454601407051086,0.4555869996547699,0.4555869996547699,439469536
4/7/2022,0.4556120038032532,0.4732089936733246,0.44530099630355835,0.4696440100669861,0.4696440100669861,808524892
5/7/2022,0.46956899762153625,0.47067299485206604,0.44543999433517456,0.45763200521469116,0.45763200521469116,766706338
6/7/2022,0.4576680064201355,0.4642910063266754,0.44911500811576843,0.4621790051460266,0.4621790051460266,622551308
7/7/2022,0.4622099995613098,0.4819450080394745,0.461557001,0.4778119921684265,0.4778119921684265,619107061
8/7/2022,0.47781699895858765,0.49091699719429016,0.4619159996509552,0.46731099486351013,0.46731099486351013,827327238
9/7/2022,0.4672900140285492,0.484265,0.4664910137653351,0.4787600040435791,0.4787600040435791,666827059
10/7/2022,0.47877100110054016,0.4794290065765381,0.45706701278686523,0.4632200002670288,0.4632200002670288,612314122
11/7/2022,0.4631809890270233,0.4631809890270233,0.4338650107383728,0.4355199933052063,0.4355199933052063,737643033
12/7/2022,0.4355809986591339,0.44090598821640015,0.4174349904060364,0.41792801,0.41792801,707915451
13/7/2022,0.4178810119628906,0.4397299885749817,0.4064370095729828,0.43810799717903137,0.43810799717903137,977278539
14/7/2022,0.438057005,0.4444189965724945,0.41774100065231323,0.4410249888896942,0.4410249888896942,861474952
15/7/2022,0.44111499190330505,0.45155999064445496,0.4339680075645447,0.4424560070037842,0.4424560070037842,739541229
16/7/2022,0.4424450099468231,0.45792698860168457,0.4324580132961273,0.45723000168800354,0.45723000168800354,653009372
17/7/2022,0.4573180079460144,0.4650610089302063,0.4437899887561798,0.4473530054092407,0.4473530054092407,695937971
18/7/2022,0.44741499423980713,0.49724599719047546,0.446382999,0.4925430119037628,0.4925430119037628,1514608156
19/7/2022,0.4920780062675476,0.5245940089225769,0.474606991,0.5157679915428162,0.5157679915428162,1558576681
20/7/2022,0.5158010125160217,0.5460000038146973,0.4892680048942566,0.49104300141334534,0.49104300141334534,1559480054
21/7/2022,0.4910709857940674,0.5014479756355286,0.47723498940467834,0.5000979900360107,0.5000979900360107,929201777
22/7/2022,0.500091016,0.5106430053710938,0.47890400886535645,0.4839459955692291,0.4839459955692291,783147406
23/7/2022,0.48372700810432434,0.5175319910049438,0.4755159914493561,0.5173680186271667,0.5173680186271667,837188756
24/7/2022,0.5173599720001221,0.5340740084648132,0.5106319785118103,0.5138139724731445,0.5138139724731445,910596091
25/7/2022,0.5137630105018616,0.5148119926452637,0.4762369990348816,0.4762499928474426,0.4762499928474426,747132740
26/7/2022,0.4762980043888092,0.47660401463508606,0.45210498571395874,0.4676069915294647,0.4676069915294647,753266177
27/7/2022,0.46771299839019775,0.5105530023574829,0.4598250091075897,0.5105530023574829,0.5105530023574829,1108377917
28/7/2022,0.5105800032615662,0.5229480266571045,0.49211201071739197,0.5133280158042908,0.5133280158042908,1404871202
29/7/2022,0.5132279992103577,0.5440840125083923,0.5083330273628235,0.5233349800109863,0.5233349800109863,1601170272
30/7/2022,0.5232189893722534,0.5512179732322693,0.5119810104370117,0.5255759954452515,0.5255759954452515,1247885850
31/7/2022,0.5255929827690125,0.5425360202789307,0.5149509906768799,0.5170199871063232,0.5170199871063232,875157898
1/8/2022,0.5170509815216064,0.5257329940795898,0.5025309920310974,0.5141230225563049,0.5141230225563049,647889797
2/8/2022,0.5139070153236389,0.5146099925041199,0.4902209937572479,0.4968329966068268,0.4968329966068268,709947033
3/8/2022,0.49686598777770996,0.5157430171966553,0.4902360141277313,0.5009880065917969,0.5009880065917969,553477710
4/8/2022,0.5009750127792358,0.510420024,0.4948889911174774,0.4996680021286011,0.4996680021286011,499753654
5/8/2022,0.4995819926261902,0.5184270143508911,0.49951401352882385,0.517503023,0.517503023,536832135
6/8/2022,0.5175639986991882,0.5214679837226868,0.5112059712409973,0.5112559795379639,0.5112559795379639,370884770
7/8/2022,0.5113720297813416,0.5366640090942383,0.5076680183410645,0.5274699926376343,0.5274699926376343,495713645
8/8/2022,0.5274879932403564,0.5484070181846619,0.5236330032348633,0.5365960001945496,0.5365960001945496,782794306
9/8/2022,0.5366560220718384,0.5370849967002869,0.5076410174369812,0.5140519738197327,0.5140519738197327,636681258
10/8/2022,0.5139920115470886,0.5378860235214233,0.5040609836578369,0.5370929837226868,0.5370929837226868,816259967
11/8/2022,0.5371040105819702,0.5465980172157288,0.5298910140991211,0.5312579870223999,0.5312579870223999,819277170
12/8/2022,0.5311949849128723,0.5414419770240784,0.5220350027084351,0.5407530069351196,0.5407530069351196,538287825
13/8/2022,0.5407080054283142,0.5663920044898987,0.5386880040168762,0.5598130226135254,0.5598130226135254,930190208
14/8/2022,0.5598189830780029,0.5938979983329773,0.5575540065765381,0.570343018,0.570343018,1180283864
15/8/2022,0.5703859925270081,0.5810099840164185,0.5456050038337708,0.5511710047721863,0.5511710047721863,876107175
16/8/2022,0.5510039925575256,0.5692669749259949,0.5491570234298706,0.5579149723052979,0.5579149723052979,734187541
17/8/2022,0.5579209923744202,0.579925001,0.5329669713973999,0.5370380282402039,0.5370380282402039,1035477916
18/8/2022,0.5372999906539917,0.5429829955101013,0.5114129781723022,0.5126330256462097,0.5126330256462097,642877241
19/8/2022,0.5126979947090149,0.5126979947090149,0.4493190050125122,0.450980008,0.450980008,1294433367
20/8/2022,0.45087501406669617,0.4629789888858795,0.43887001276016235,0.45138800144195557,0.45138800144195557,792647751
21/8/2022,0.45126599073410034,0.47227799892425537,0.4484820067882538,0.4635460078716278,0.4635460078716278,616272980
22/8/2022,0.46353599429130554,0.46353599429130554,0.4400149881839752,0.46144598722457886,0.46144598722457886,722091304
23/8/2022,0.4614830017089844,0.46880999207496643,0.4478049874305725,0.4652070105075836,0.4652070105075836,562953519
24/8/2022,0.46518200635910034,0.46660101413726807,0.45451799035072327,0.4581089913845062,0.4581089913845062,494717036
25/8/2022,0.45810800790786743,0.47341498732566833,0.4580410122871399,0.4649989902973175,0.4649989902973175,525337287
26/8/2022,0.4649589955806732,0.48163899779319763,0.4281570017337799,0.43086299300193787,0.43086299300193787,1299179883
27/8/2022,0.4310390055179596,0.4507949948310852,0.42807701230049133,0.44970300793647766,0.44970300793647766,733099946
28/8/2022,0.44971901178359985,0.45340099930763245,0.43004900217056274,0.43004900217056274,0.43004900217056274,519341943
29/8/2022,0.43007001280784607,0.45204898715019226,0.4276820123195648,0.4507029950618744,0.4507029950618744,587946527
30/8/2022,0.45073598623275757,0.4625459909439087,0.4400179982185364,0.4521690011024475,0.4521690011024475,640051711
31/8/2022,0.4522629976272583,0.4627789855003357,0.44605499505996704,0.4466649889945984,0.4466649889945984,521553602
1/9/2022,0.44667699933052063,0.45850199460983276,0.4424760043621063,0.4574809968471527,0.4574809968471527,582859437
2/9/2022,0.4574640095233917,0.46563899517059326,0.44991299510002136,0.45455899834632874,0.45455899834632874,525812957
3/9/2022,0.45453399419784546,0.4848169982433319,0.4539940059185028,0.48038700222969055,0.48038700222969055,778592386
4/9/2022,0.48037201166152954,0.5058280229568481,0.4768050014972687,0.5030840039253235,0.5030840039253235,907968827
5/9/2022,0.503167987,0.5053390264511108,0.4838849902153015,0.4991210103034973,0.4991210103034973,646475147
6/9/2022,0.4990909993648529,0.5111560225486755,0.46299099922180176,0.4630660116672516,0.4630660116672516,982012136
7/9/2022,0.4630109965801239,0.4816190004348755,0.4554769992828369,0.4792819917201996,0.4792819917201996,693147052
8/9/2022,0.4792740046977997,0.4814310073852539,0.46456900238990784,0.4792740046977997,0.4792740046977997,647768733
9/9/2022,0.47925299406051636,0.5029379725456238,0.47867700457572937,0.5029199719429016,0.5029199719429016,858927416
10/9/2022,0.5028420090675354,0.5234929919242859,0.49636200070381165,0.5124220252037048,0.5124220252037048,995666468
11/9/2022,0.5123800039291382,0.5191500186920166,0.5033079981803894,0.5097519755363464,0.5097519755363464,705305295
12/9/2022,0.509751022,0.5188620090484619,0.4978199899196625,0.5015460252761841,0.5015460252761841,856809100
13/9/2022,0.5014950037002563,0.5075240135192871,0.46291399002075195,0.4688810110092163,0.4688810110092163,1004511415
14/9/2022,0.4639120101928711,0.485709012,0.4630489945411682,0.4813759922981262,0.4813759922981262,737527013
15/9/2022,0.48137399554252625,0.48140600323677063,0.46386900544166565,0.4656440019607544,0.4656440019607544,685227625
16/9/2022,0.46570301055908203,0.4741300046443939,0.45601901412010193,0.47412601113319397,0.47412601113319397,558761609
17/9/2022,0.47422099113464355,0.48772600293159485,0.4730989933013916,0.4871560037136078,0.4871560037136078,511814025
18/9/2022,0.4870910048484802,0.48962101340293884,0.44465500116348267,0.4471859931945801,0.4471859931945801,677522389
19/9/2022,0.447283,0.45568498969078064,0.43438801169395447,0.4535039961338043,0.4535039961338043,776470650
20/9/2022,0.4535430073738098,0.4540709853172302,0.4388140141963959,0.44189900159835815,0.44189900159835815,544680283
21/9/2022,0.4419510066509247,0.46184200048446655,0.4325459897518158,0.4411590099334717,0.4411590099334717,1223771049
22/9/2022,0.4408760070800781,0.46549901366233826,0.43571001291275024,0.4589659869670868,0.4589659869670868,762487961
23/9/2022,0.4589509963989258,0.4791080057621002,0.44835200905799866,0.4618209898471832,0.4618209898471832,1025328778
24/9/2022,0.4618299901485443,0.4670960009098053,0.4512940049171448,0.45159998536109924,0.45159998536109924,582129449
25/9/2022,0.45159900188446045,0.46177300810813904,0.4402160048484802,0.4461880028247833,0.4461880028247833,528836100
26/9/2022,0.4462989866733551,0.45026999711990356,0.43823400139808655,0.4467569887638092,0.4467569887638092,630690579
27/9/2022,0.446819007,0.46249398589134216,0.43817201256752014,0.44189000129699707,0.44189000129699707,683067297
28/9/2022,0.44178199768066406,0.44251400232315063,0.42641401290893555,0.4372900128364563,0.4372900128364563,618645006
29/9/2022,0.43730801343917847,0.4383679926395416,0.42846399545669556,0.4381699860095978,0.4381699860095978,533583651
30/9/2022,0.4381830096244812,0.4405440092086792,0.43024900555610657,0.43441399931907654,0.43441399931907654,562475136
1/10/2022,0.43442898988723755,0.43623098731040955,0.4289569854736328,0.4302929937839508,0.4302929937839508,317805815
2/10/2022,0.4302839934825897,0.43229401111602783,0.41896599531173706,0.41963300108909607,0.41963300108909607,404886268
3/10/2022,0.41964399814605713,0.4286009967327118,0.41809698939323425,0.42799800634384155,0.42799800634384155,454947649
4/10/2022,0.4280030131340027,0.4372200071811676,0.4259200096130371,0.43576499819755554,0.43576499819755554,443212603
5/10/2022,0.4357770085334778,0.43622100353240967,0.42471200227737427,0.4312730133533478,0.4312730133533478,442089311
6/10/2022,0.4312649965286255,0.4366840124130249,0.42678898572921753,0.4286870062351227,0.4286870062351227,429115801
7/10/2022,0.4286929965019226,0.43031901121139526,0.42239099740982056,0.4243200123310089,0.4243200123310089,412845097
8/10/2022,0.424252987,0.42676201462745667,0.4201120138168335,0.4217360019683838,0.4217360019683838,295762328
9/10/2022,0.4217909872531891,0.424001008,0.41997501254081726,0.4230720102787018,0.4230720102787018,280279986
10/10/2022,0.4230540096759796,0.42626500129699707,0.40178799629211426,0.4018009901046753,0.4018009901046753,522186013
11/10/2022,0.40173500776290894,0.40173500776290894,0.3884730041027069,0.3905400037765503,0.3905400037765503,647675205
12/10/2022,0.39058300852775574,0.395018995,0.37863999605178833,0.3813000023365021,0.3813000023365021,470666876
13/10/2022,0.3813230097293854,0.38200899958610535,0.35116899013519287,0.3776380121707916,0.3776380121707916,1059234268
14/10/2022,0.37762901186943054,0.3885340094566345,0.3620469868183136,0.36685100197792053,0.36685100197792053,563104935
15/10/2022,0.36684900522232056,0.36936700344085693,0.36208298802375793,0.36374399065971375,0.36374399065971375,349542728
16/10/2022,0.36381301283836365,0.3744179904460907,0.36381301283836365,0.37028101086616516,0.37028101086616516,337167739
17/10/2022,0.3702709972858429,0.375328004,0.3665989935398102,0.3723450005054474,0.3723450005054474,360241999
18/10/2022,0.3723430037498474,0.3739030063152313,0.35931798815727234,0.3618200123310089,0.3618200123310089,435708572
19/10/2022,0.3618920147418976,0.36219900846481323,0.34957700967788696,0.3500320017337799,0.3500320017337799,430500856
20/10/2022,0.35004401206970215,0.35550400614738464,0.3377240002155304,0.340254009,0.340254009,497190070
21/10/2022,0.34025099873542786,0.34957700967788696,0.33099400997161865,0.3490769863128662,0.3490769863128662,513576018
22/10/2022,0.34909799695014954,0.3539870083332062,0.3439610004425049,0.351408988,0.351408988,345854400
23/10/2022,0.3513979911804199,0.36329999566078186,0.3466019928455353,0.3620989918708801,0.3620989918708801,394201921
24/10/2022,0.36209601163864136,0.36458998918533325,0.35438400506973267,0.35785698890686035,0.35785698890686035,389895509
25/10/2022,0.3578380048274994,0.41418901085853577,0.35771000385284424,0.4019879996776581,0.4019879996776581,1215554912
26/10/2022,0.40167200565338135,0.4102120101451874,0.396357,0.4034920036792755,0.4034920036792755,761857225
27/10/2022,0.4035109877586365,0.41426798701286316,0.3885039985179901,0.3886969983577728,0.3886969983577728,719088729
28/10/2022,0.38867101073265076,0.4107449948787689,0.38010698556900024,0.40450701117515564,0.40450701117515564,618236710
29/10/2022,0.40450799465179443,0.4357289969921112,0.40226098895072937,0.4197779893875122,0.4197779893875122,855151911
30/10/2022,0.4198639988899231,0.4211589992046356,0.40037500858306885,0.406046987,0.406046987,577564479
31/10/2022,0.40602999925613403,0.4151740074157715,0.39871299266815186,0.4063360095024109,0.4063360095024109,569992895
